9840832287;RU74042000040;с;Непряхино;Район Чебаркульский, обл. Челябинская;Россия;456409-456409;1;Пн;--;--;--;--;--;--
9840694106;RU55005000043;с;Сухое;Район Горьковский, обл. Омская;Россия;646614-646614;1;--;--;--;--;Пт;--;--
9610599824;RU19000005003;п/ст;Ербинская;г. Сорск, Респ Хакасия;Россия;655115-655115;1;--;--;Ср;--;--;--;--
9689017709;KZ05004000020;с;Дмитриевка;Район Бородулихинский, обл. Восточно-Казахстанская;Казахстан;70404-70404;1;--;--;Ср;--;--;--;--
9689116149;KZ05004000022;с;Ивановка;Район Бородулихинский, обл. Восточно-Казахстанская;Казахстан;70408-70408;1;--;--;Ср;--;--;--;--
9805288190;KZ09006000003;аул;Пригородное;Район Житикаринский, обл. Костанайская;Казахстан;110709-110709;1;--;--;--;--;--;--;--
9840451532;RU34026000027;с;Червленое;Район Светлоярский, обл. Волгоградская;Россия;404186-404186;1;--;Вт;--;--;--;--;--
9663552106;KZ03011000017;с;Шубар;Район Кербулакский, обл. Алматинская;Казахстан;41121-41121;1;--;--;--;--;Пт;--;--
9840361684;RU66012000039;с;Знаменское;Район Ирбитский, обл. Свердловская;Россия;623803-623803;1;Пн;Вт;--;Чт;--;--;--
9692000448;RU47015000567;п;Коверино;Район Приозерский, обл. Ленинградская;Россия;188765-188765;1;--;Вт;--;Чт;--;--;--
9415271941;RU74044001003;п;Кленовка;г. Еманжелинск, Район Еманжелинский, обл. Челябинская;Россия;456580-456580;1;Пн;--;--;--;--;--;--
9458316976;RU50009000539;п;Зеленый Курган;Район Истринский, обл. Московская;Россия;143500-143500;1;Пн;--;Ср;--;Пт;--;--
9841522642;RU50007000028;д;Бутово;Район Егорьевский, обл. Московская;Россия;140324-140324;1;--;Вт;--;Чт;--;--;--
209529287;RU76016000215;д;Новоселки;Район Тутаевский, обл. Ярославская;Россия;152300-152300;1;Пн;--;Ср;--;Пт;--;--
241929851;RU66025000046;с;Щелкун;Район Сысертский, обл. Свердловская;Россия;624015-624015;1;--;Вт;--;Чт;--;--;--
259398477;RU45012000040;п;Степное;Район Макушинский, обл. Курганская;Россия;641635-641635;1;--;--;--;Чт;--;--;--
207452530;RU38020000091;с;Шерагул;Район Тулунский, обл. Иркутская;Россия;665216-665216;1;--;Вт;--;--;--;--;--
207691492;RU74032000014;п;Дубровка;Район Красноармейский, обл. Челябинская;Россия;456675-456675;1;--;--;--;--;Пт;--;--
207692034;RU23008000005;п;Бейсуг;Район Выселковский, край Краснодарский;Россия;353120-353120;1;Пн;Вт;Ср;Чт;Пт;--;--
208306766;RU63021000045;пгт;Суходол;Район Сергиевский, обл. Самарская;Россия;446541-446553;1;--;--;Ср;--;--;--;--
242350899;RU34012000001;ст-ца;Преображенская;Район Киквидзенский, обл. Волгоградская;Россия;403221-403971;1;Пн;--;--;Чт;--;--;--
242387175;RU34018000042;с;Сидоры;Район Михайловский, обл. Волгоградская;Россия;403311-403311;1;Пн;--;--;Чт;--;--;--
220817593;RU75020000004;п;Досатуй;Район Приаргунский, край Забайкальский;Россия;674313-674313;1;--;--;Ср;--;--;--;--
220817597;RU38009000001;с;Казачинское;Район Казачинско-Ленский, обл. Иркутская;Россия;666501-666511;1;--;--;--;Чт;--;--;--
220817625;RU38021000049;д;Китой;Район Усольский, обл. Иркутская;Россия;665480-665480;1;Пн;--;Ср;--;Пт;--;--
220817667;RU38128000014;с;Идеал;Район Аларский, обл. Иркутская;Россия;669475-669475;1;--;--;--;Чт;--;--;--
220819115;RU37007002000;г;Наволоки;Район Кинешемский, обл. Ивановская;Россия;155830-155830;1;Пн;--;--;Чт;--;--;--
220822225;RU26014000013;п;Штурм;Район Красногвардейский, край Ставропольский;Россия;356035-356035;1;Пн;--;Ср;Чт;--;--;--
248857627;RU74039000014;д;Дубровка;Район Троицкий, обл. Челябинская;Россия;457118-457118;1;--;Вт;--;--;--;--;--
248857783;RU74045001001;д;Дубровка;г. Коркино, Район Коркинский, обл. Челябинская;Россия;456550-456550;1;Пн;--;--;--;--;--;--
256683205;RU72009000018;с;Новая Заимка;Район Заводоуковский, обл. Тюменская;Россия;627110-627121;1;--;Вт;--;Чт;Пт;--;--
256691657;RU02048000000;д;Петропавловский;Респ Башкортостан;Россия;453803-453803;1;--;--;--;--;Пт;--;--
256882589;RU50030005003;п;Лесхоза;г. Сергиев Посад, Район Сергиево-Посадский, обл. Московская;Россия;141303-141303;1;--;Вт;--;--;Пт;--;--
247166177;RU64006000013;с;Маянга;Район Балаковский, обл. Саратовская;Россия;413822-413822;1;--;Вт;--;Чт;--;--;--
227896101;RU38013000061;с;Уян;Район Куйтунский, обл. Иркутская;Россия;665312-665312;1;--;Вт;--;--;--;--;--
235477833;RU83001000013;рп;Искателей;АО Ненецкий;Россия;166001-166700;1;Пн;Вт;Ср;Чт;Пт;--;--
208569882;RU47005000067;д;Лепсари;Район Всеволожский, обл. Ленинградская;Россия;188671-188671;1;Пн;--;Ср;--;Пт;--;--
207990516;RU02001000118;промзона;Курасково;Район Уфимский, Республика Башкортостан;Россия;450511-450511;1;Пн;Вт;Ср;Чт;Пт;--;--
199337943;RU03020000010;п;Зун-Мурино;Район Тункинский, Республика Бурятия;Россия;671024-671024;1;--;--;Ср;--;--;--;--
199337983;RU30002000016;с;Пологое Займище;Район Ахтубинский, обл. Астраханская;Россия;416512-416512;1;Пн;--;--;--;Пт;--;--
199339255;RU02001000039;с;Красный Яр;Район Уфимский, Республика Башкортостан;Россия;450516-450516;1;Пн;Вт;Ср;Чт;Пт;--;--
199339335;RU31006000003;с;Александровка;обл. Белгородская;Россия;309283-309283;1;--;Вт;--;--;Пт;--;--
199339779;RU34022000001;рп;Октябрьский;Район Октябрьский, обл. Волгоградская;Россия;404305-404321;1;--;Вт;--;--;--;--;--
199339819;RU36009000003;с;Березовка;Район Воробьевский, обл. Воронежская;Россия;397574-397574;1;Пн;--;--;Чт;--;--;--
199339895;RU38021000029;п;Новомальтинск;Район Усольский, обл. Иркутская;Россия;665471-665471;1;Пн;--;Ср;--;Пт;--;--
199339937;RU38025000018;с;Голуметь;Район Черемховский, обл. Иркутская;Россия;665441-665441;1;--;--;Ср;--;--;--;--
199339963;RU38013000058;с;Тулюшка;Район Куйтунский, обл. Иркутская;Россия;665321-665321;1;--;--;Ср;--;--;--;--
199339991;RU38027000002;с;Баклаши;Район Шелеховский, обл. Иркутская;Россия;666021-666021;1;Пн;--;Ср;--;Пт;--;--
199340029;RU07003000012;с;Октябрьское;Район Зольский, Республика Кабардино-Балкарская;Россия;361704-361709;1;--;--;--;--;--;--;--
195945299;RU66024001000;г;Сухой Лог;Район Сухоложский, обл. Свердловская;Россия;624696-624825;1;--;Вт;--;Чт;Пт;--;--
195945307;RU66000029000;г;Ирбит;обл. Свердловская;Россия;623800-623874;1;Пн;Вт;--;Чт;--;--;--
195945317;RU66000030000;г;Камышлов;обл. Свердловская;Россия;624377-624867;1;--;Вт;--;Чт;Пт;--;--
195945323;RU66000031000;г;Красноуфимск;обл. Свердловская;Россия;623300-623537;1;--;--;Ср;--;Пт;--;--
195945327;RU66000043000;г;Невьянск;Район Невьянский, обл. Свердловская;Россия;624191-624191;1;Пн;Вт;Ср;Чт;Пт;--;--
195945333;RU66000037000;г;Верхний Тагил;обл. Свердловская;Россия;620057-624162;1;Пн;Вт;Ср;Чт;Пт;--;--
195945337;RU66002000003;с;Арамашево;Район Алапаевский, обл. Свердловская;Россия;624672-624672;1;Пн;Вт;--;Чт;--;--;--
195945341;RU66002000020;рп;Верхняя Синячиха;Район Алапаевский, обл. Свердловская;Россия;624690-624690;1;Пн;Вт;--;Чт;--;--;--
195945347;RU66017001000;г;Нижние Серги;Район Нижнесергинский, обл. Свердловская;Россия;623090-623094;1;--;--;Ср;--;Пт;--;--
195945351;RU66017002000;г;Михайловск;Район Нижнесергинский, обл. Свердловская;Россия;623080-623082;1;--;--;Ср;--;Пт;--;--
195945355;RU66000042000;г;Тавда;обл. Свердловская;Россия;623950-623957;1;--;--;--;Чт;--;--;--
195945357;RU66018000015;п;Лобва;Район Новолялинский, обл. Свердловская;Россия;624420-624420;1;--;--;--;Чт;--;--;--
195945361;RU66018001000;г;Новая Ляля;Район Новолялинский, обл. Свердловская;Россия;624383-624403;1;--;Вт;--;--;--;--;--
195945365;RU66005000001;рп;Ачит;Район Ачитский, обл. Свердловская;Россия;623045-623230;1;--;--;Ср;--;Пт;--;--
195945373;RU66007000049;п;Совхозный;Район Белоярский, обл. Свердловская;Россия;624046-624046;1;Пн;--;Ср;--;Пт;--;--
195945377;RU66004000001;рп;Арти;Район Артинский, обл. Свердловская;Россия;623340-623352;1;--;--;Ср;--;Пт;--;--
195945381;RU66006000049;д;Малкова;Район Байкаловский, обл. Свердловская;Россия;623872-623872;1;--;--;Ср;--;--;--;--
195945383;RU66007000001;рп;Белоярский;Район Белоярский, обл. Свердловская;Россия;624030-624031;1;Пн;Вт;Ср;Чт;Пт;--;--
195945389;RU66007000012;с;Бруснятское;Район Белоярский, обл. Свердловская;Россия;624051-624051;1;--;Вт;--;Чт;Пт;--;--
195945397;RU66025001000;г;Сысерть;Район Сысертский, обл. Свердловская;Россия;624021-624022;1;--;Вт;--;Чт;--;--;--
195945414;RU66000000002;рп;Свободный;обл. Свердловская;Россия;624790-624790;1;--;--;Ср;--;Пт;--;--
195945416;RU66028001000;г;Талица;Район Талицкий, обл. Свердловская;Россия;623640-623644;1;--;--;Ср;--;--;--;--
195945420;RU66029000001;рп;Тугулым;Район Тугулымский, обл. Свердловская;Россия;623650-623651;1;--;--;Ср;--;--;--;--
195945434;RU66000039000;г;Волчанск;обл. Свердловская;Россия;624940-624941;1;--;--;--;--;Пт;--;--
195945438;RU66000040000;г;Верхняя Тура;обл. Свердловская;Россия;624320-624320;1;--;--;--;Чт;--;--;--
195945442;RU66000041000;г;Дегтярск;обл. Свердловская;Россия;623270-623280;1;Пн;Вт;Ср;Чт;Пт;--;--
195945486;RU65007001000;г;Невельск;Район Невельский, обл. Сахалинская;Россия;694740-694752;1;--;--;Ср;--;--;--;--
195945492;RU65004001000;г;Корсаков;Район Корсаковский, обл. Сахалинская;Россия;694015-694020;1;Пн;--;--;Чт;--;--;--
195945494;RU65002001000;г;Анива;Район Анивский, обл. Сахалинская;Россия;694030-694030;1;--;Вт;--;--;Пт;--;--
195945496;RU65016001000;г;Холмск;Район Холмский, обл. Сахалинская;Россия;694620-694740;1;--;Вт;--;--;Пт;--;--
195945554;RU57007000001;пгт;Залегощь;Район Залегощенский, обл. Орловская;Россия;303559-303561;1;--;Вт;--;--;--;--;--
195945556;RU57018000001;пгт;Покровское;Район Покровский, обл. Орловская;Россия;303170-303170;1;--;--;--;--;Пт;--;--
195945558;RU57019000001;пгт;Змиёвка;Район Свердловский, обл. Орловская;Россия;303320-303320;1;--;--;--;--;Пт;--;--
195945560;RU57022000001;пгт;Нарышкино;Район Урицкий, обл. Орловская;Россия;303900-303919;1;--;--;--;--;Пт;--;--
195945642;RU57001000273;пгт;Знаменка;Район Орловский, обл. Орловская;Россия;302520-302520;1;Пн;Вт;Ср;Чт;Пт;--;--
195908007;RU60005000001;рп;Дедовичи;Район Дедовичский, обл. Псковская;Россия;182710-182711;1;--;--;Ср;--;--;--;--
195908287;RU60010001000;г;Невель;Район Невельский, обл. Псковская;Россия;182500-182575;1;--;--;Ср;--;--;--;--
195919481;KZ10000001003;п;Тюратам;обл. Кызылординская;Казахстан;120513-120513;1;--;Вт;--;--;Пт;--;--
195919573;RU76006001000;г;Данилов;Район Даниловский, обл. Ярославская;Россия;152070-760060;1;--;--;--;Чт;--;--;--
233545281;RU67023000059;ст;Игоревская;Район Холм-Жирковский, обл. Смоленская;Россия;215645-215645;1;--;--;Ср;--;Пт;--;--
233547637;RU67004000089;с;Карманово;Район Гагаринский, обл. Смоленская;Россия;215047-215047;1;--;--;--;--;--;--;--
195932611;RU70000004000;г;Стрежевой;обл. Томская;Россия;636780-636789;1;--;Вт;--;Чт;--;--;--
195958108;RU47015000004;п;Громово;обл. Ленинградская;Россия;188744-188744;1;--;Вт;--;Чт;--;--;--
195958120;RU47015000005;п;Запорожское;Район Приозерский, обл. Ленинградская;Россия;188734-188734;1;--;Вт;--;Чт;--;--;--
195958132;RU47013001000;г;Луга;Район Лужский, обл. Ленинградская;Россия;188230-188377;1;--;Вт;--;--;Пт;--;--
195958366;RU47015000008;д;Кривко;Район Приозерский, обл. Ленинградская;Россия;188730-188731;1;--;Вт;--;Чт;--;--;--
195958378;RU47015000009;пгт;Кузнечное;Район Приозерский, обл. Ленинградская;Россия;188751-188751;1;--;Вт;--;Чт;--;--;--
195958418;RU47015000011;п/ст;Лосево;обл. Ленинградская;Россия;188743-188743;1;--;Вт;--;Чт;--;--;--
195958424;RU47015000012;п;Мельниково;Район Приозерский, обл. Ленинградская;Россия;188765-188765;1;--;Вт;--;Чт;--;--;--
195958440;RU47015000013;п;Мичуринское;Район Приозерский, обл. Ленинградская;Россия;188753-188753;1;--;Вт;--;Чт;--;--;--
195958501;RU47015000017;п;Петровское;Район Приозерский, обл. Ленинградская;Россия;188732-188732;1;--;Вт;--;Чт;--;--;--
195958515;RU47015000019;п;Плодовое;Район Приозерский, обл. Ленинградская;Россия;188750-188750;1;--;Вт;--;Чт;--;--;--
195958523;RU47015000020;п;Починок;Район Приозерский, обл. Ленинградская;Россия;188769-188769;1;--;Вт;--;Чт;--;--;--
195958533;RU47015000021;д;Раздолье;Район Приозерский, обл. Ленинградская;Россия;188733-188733;1;--;Вт;--;Чт;--;--;--
195958539;RU47015000022;п;Ромашки;Район Приозерский, обл. Ленинградская;Россия;188743-188743;1;--;Вт;--;Чт;--;--;--
195958549;RU47015000023;п;Саперное;Район Приозерский, обл. Ленинградская;Россия;188742-188742;1;--;Вт;--;Чт;--;--;--
195958561;RU47015000024;п;Сосново;Район Приозерский, обл. Ленинградская;Россия;188731-188731;1;--;Вт;--;Чт;--;--;--
195958687;RU47015000026;п;Суходолье;обл. Ленинградская;Россия;188743-188743;1;--;Вт;--;Чт;--;--;--
195958699;RU47015001000;г;Приозерск;Район Приозерский, обл. Ленинградская;Россия;188751-188760;1;--;Вт;--;Чт;--;--;--
195958867;RU47008000404;д;Косколово;Район Кингисеппский, обл. Ленинградская;Россия;188477-188477;1;--;--;Ср;--;Пт;--;--
195958871;RU47010000014;с;Шум;Район Кировский, обл. Ленинградская;Россия;187350-187350;1;Пн;Вт;--;Чт;--;--;--
195959104;RU46023000048;с;Гончаровка;Район Суджанский, обл. Курская;Россия;307800-307800;1;--;--;--;Чт;--;--;--
195959148;RU46029000180;п;Черемушки;Район Курский, обл. Курская;Россия;305526-305526;1;--;Вт;--;--;--;--;--
195959150;RU46029000040;д;Ворошнево;Район Курский, обл. Курская;Россия;305527-305527;1;Пн;--;Ср;--;Пт;--;--
195969820;RU42000003000;г;Березовский;обл. Кемеровская;Россия;650903-653053;1;Пн;--;--;Чт;--;--;--
223058713;RU25000011007;с;Воздвиженка;г. Уссурийск, Край Приморский;Россия;692555-692657;1;Пн;Вт;Ср;Чт;Пт;--;--
228700479;RU54008000020;п;Листвянский;Район Искитимский, обл. Новосибирская;Россия;633224-633224;1;Пн;--;--;--;--;--;--
195970312;RU42000004000;г;Калтан;обл. Кемеровская;Россия;652740-652831;1;--;Вт;--;--;Пт;--;--
195970398;RU42000005000;г;Киселевск;обл. Кемеровская;Россия;652270-654216;1;Пн;Вт;Ср;Чт;Пт;--;--
195983925;RU37000002000;г;Кинешма;Район Кинешемский, обл. Ивановская;Россия;155800-155815;1;Пн;--;--;Чт;--;Сб;--
220912825;RU21017000040;с;Ишлеи;Район Чебоксарский, Республика Чувашская-Чувашия;Россия;429520-429520;1;--;--;--;Чт;--;--;--
242008235;RU26023000005;х;Ковганский;Край Ставропольский;Россия;357929-357929;1;Пн;Вт;Ср;Чт;Пт;--;--
246514067;RU02013001002;с;Пономаревка;г. Бирск, Район Бирский, Республика Башкортостан;Россия;452469-452469;1;--;Вт;--;--;--;--;--
251150751;RU21016000064;п;Молодежный;Район Цивильский, Республика Чувашская-Чувашия;Россия;429920-429920;1;--;--;--;--;Пт;--;--
339928135;RU30004000018;с;Замьяны;Район Енотаевский, обл. Астраханская;Россия;416206-416206;1;--;--;--;Чт;--;--;--
255188465;RU35006000014;п;Новатор;Район Великоустюгский, обл. Вологодская;Россия;162350-162350;1;Пн;--;Ср;--;Пт;--;--
227921855;RU35001000016;п;Огарково;Район Вологодский, обл. Вологодская;Россия;160503-160503;1;--;--;Ср;--;--;--;--
226591925;RU61041000001;п;Целина;Район Целинский, обл. Ростовская;Россия;347760-347760;1;Пн;Вт;Ср;Чт;Пт;--;--
226845817;RU36004000015;с;Дьяченково;Район Богучарский, обл. Воронежская;Россия;396770-396770;1;Пн;--;--;Чт;--;--;--
233880957;RU47018000013;д;Федоровское;Район Тосненский, обл. Ленинградская;Россия;187021-187021;1;Пн;Вт;Ср;Чт;Пт;--;--
385057177;RU33008000134;д;Серково;обл. Владимирская;Россия;601423-601424;1;--;Вт;--;Чт;--;--;--
385271117;RU63011000018;с;Ерзовка;Район Кинель-Черкасский, обл. Самарская;Россия;446347-446347;1;--;Вт;--;Чт;--;--;--
388073063;RU50033000119;д;Радумля;Район Солнечногорский, обл. Московская;Россия;141532-141532;1;Пн;Вт;Ср;Чт;Пт;--;--
489558941;RU47005000104;д;Проба;Район Всеволожский, обл. Ленинградская;Россия;188671-188671;1;Пн;--;Ср;--;Пт;--;--
489567377;RU19000002003;рп;Черемушки;г. Саяногорск, Респ Хакасия;Россия;655619-655619;1;Пн;Вт;Ср;Чт;Пт;--;--
489609959;RU36030000011;п;Абрамовка (Абрамовское с/п);обл. Воронежская;Россия;397490-397490;1;--;Вт;--;--;Пт;--;--
489707021;RU64001000037;с;Березина Речка;Район Саратовский, обл. Саратовская;Россия;410512-410512;1;--;--;Ср;Чт;--;--;--
489860763;RU60025000164;д;Тямша;Район Псковский, обл. Псковская;Россия;180504-180504;1;--;--;Ср;--;--;--;--
195763428;RU52027000031;п;Ждановский;Район Кстовский, обл. Нижегородская;Россия;607684-607684;1;Пн;Вт;Ср;Чт;Пт;--;--
195786883;RU74042000054;п;Тимирязевский;Район Чебаркульский, обл. Челябинская;Россия;456404-456404;1;--;--;Ср;--;--;--;--
195786953;RU74042000055;с;Травники;Район Чебаркульский, обл. Челябинская;Россия;456387-456402;1;--;--;Ср;--;--;--;--
195787009;RU74039000077;п;Ясные Поляны;Район Троицкий, обл. Челябинская;Россия;457145-457145;1;--;Вт;--;--;--;--;--
195787037;RU74040000001;п;Увельский;Район Увельский, обл. Челябинская;Россия;457000-457015;1;--;--;--;--;Пт;--;--
195787213;RU74002002000;г;Сим;Район Ашинский, обл. Челябинская;Россия;456020-456022;1;Пн;--;--;Чт;--;--;--
195787403;RU73006000001;рп;Карсун;Район Карсунский, обл. Ульяновская;Россия;433201-433210;1;--;--;--;Чт;--;--;--
195787405;RU73010000001;рп;Николаевка;Район Николаевский, обл. Ульяновская;Россия;433810-433849;1;--;Вт;--;--;--;--;--
195787409;RU73012000001;рп;Новоспасское;Район Новоспасский, обл. Ульяновская;Россия;433841-433981;1;--;Вт;--;--;--;--;--
195787411;RU73019000001;рп;Тереньга;Район Тереньгульский, обл. Ульяновская;Россия;433360-433360;1;--;Вт;--;--;--;--;--
247007591;RU74026000032;п;Ишалино;Район Аргаяшский, обл. Челябинская;Россия;456889-456889;1;--;Вт;--;Чт;--;--;--
247036967;RU45025000042;п;Новый Мир;Район Юргамышский, обл. Курганская;Россия;641210-641210;1;--;--;Ср;--;--;--;--
230150315;RU39000001013;п;Совхозный;г. Калининград, обл. Калининградская;Россия;236010-236010;1;--;--;--;--;--;--;--
195801401;RU61002000091;с;Порт-Катон;Район Азовский, обл. Ростовская;Россия;346778-346778;1;--;--;Ср;--;--;--;--
195763504;RU52030001000;г;Лысково;Район Лысковский, обл. Нижегородская;Россия;606210-607680;1;--;--;--;Чт;--;--;--
195763942;RU52041000001;рп;Сосновское;Район Сосновский, обл. Нижегородская;Россия;606170-606170;1;--;Вт;--;Чт;--;--;--
195764104;RU52000009000;г;Шахунья;обл. Нижегородская;Россия;606154-607831;1;--;--;--;Чт;--;--;--
195776561;RU74000010016;п;Ленинск;г. Миасс, обл. Челябинская;Россия;456300-456300;1;Пн;--;--;--;--;--;--
195776617;RU74000010031;п;Тургояк;г. Миасс, обл. Челябинская;Россия;456390-456390;1;--;--;--;--;--;--;--
195776681;RU74002001000;г;Миньяр;Район Ашинский, обл. Челябинская;Россия;456007-456007;1;Пн;--;--;Чт;--;--;--
195801433;RU61002000094;с;Самарское;Район Азовский, обл. Ростовская;Россия;346751-346751;1;--;--;Ср;--;--;--;--
195801533;RU61000005000;г;Гуково;обл. Ростовская;Россия;346880-347892;1;Пн;Вт;Ср;Чт;Пт;--;--
195801543;RU61000006000;г;Донецк;обл. Ростовская;Россия;346330-347895;1;Пн;Вт;--;Чт;Пт;--;--
195764334;RU52049000018;рп;Вахтан;обл. Нижегородская;Россия;606900-606900;1;--;--;--;Чт;--;--;--
195764532;RU48004001000;г;Данков;Район Данковский, обл. Липецкая;Россия;399850-399853;1;--;--;--;Чт;--;--;--
195764754;RU48012001000;г;Лебедянь;Район Лебедянский, обл. Липецкая;Россия;399610-399880;1;--;Вт;--;Чт;--;--;--
195776815;RU74036001000;г;Нязепетровск;Район Нязепетровский, обл. Челябинская;Россия;456388-457022;1;--;Вт;--;Чт;--;--;--
195777063;RU74000011000;г;Озерск;обл. Челябинская;Россия;456518-456875;1;Пн;--;Ср;--;Пт;--;--
195777197;RU74046001000;г;Пласт;Район Пластовский, обл. Челябинская;Россия;457020-457031;1;--;--;Ср;--;--;--;--
195802153;RU61022000001;п;Матвеев Курган;Район Матвеево-Курганский, обл. Ростовская;Россия;346970-346970;1;--;--;Ср;--;--;--;--
195802539;RU61000008000;г;Каменск-Шахтинский;обл. Ростовская;Россия;346330-347825;1;Пн;Вт;Ср;Чт;Пт;Сб;--
195850961;RU30002000008;с;Капустин Яр;Район Ахтубинский, обл. Астраханская;Россия;416501-416510;1;Пн;--;--;--;Пт;--;--
195814887;RU35006001000;г;Великий Устюг;Район Великоустюгский, обл. Вологодская;Россия;161392-162396;1;Пн;--;Ср;--;Пт;--;--
195815115;RU35006002000;г;Красавино;г. Великий Устюг, Район Великоустюгский, обл. Вологодская;Россия;162341-162341;1;Пн;--;Ср;--;Пт;--;--
195815181;RU35001000011;ж/д_ст;Молочная;обл. Вологодская;Россия;160555-160555;1;--;--;Ср;--;--;--;--
195815185;RU35024000006;рп;Сазоново;обл. Вологодская;Россия;162430-162430;1;--;--;--;--;--;--;--
195828276;RU23018000059;ст-ца;Нижнебаканская;Район Крымский, край Краснодарский;Россия;353365-353365;1;--;Вт;Ср;Чт;--;--;--
195839615;RU58017000001;рп;Лунино;Район Лунинский, обл. Пензенская;Россия;442730-442730;1;--;Вт;--;--;--;Сб;--
195851477;RU51003000027;пгт;Мурмаши;Район Кольский, обл. Мурманская;Россия;184355-184358;1;--;Вт;--;Чт;--;--;--
195851485;RU51005000001;пгт;Никель;Район Печенгский, обл. Мурманская;Россия;184420-184420;1;--;--;Ср;--;--;--;--
195851487;RU51005002000;г;Заполярный;Район Печенгский, обл. Мурманская;Россия;184430-184430;1;--;--;Ср;--;--;--;--
195851489;RU51005000012;пгт;Печенга;Район Печенгский, обл. Мурманская;Россия;184410-184410;1;--;--;Ср;--;--;--;--
196037652;RU02027000001;с;Калтасы;Район Калтасинский, Республика Башкортостан;Россия;452860-452860;1;--;Вт;--;--;--;--;--
196037742;RU02025000001;с;Верхнеяркеево;Район Илишевский, Республика Башкортостан;Россия;452260-452260;1;--;Вт;--;Чт;--;--;--
196037830;RU02003000001;с;Архангельское;Район Архангельский, Республика Башкортостан;Россия;453030-453149;1;--;--;--;--;Пт;--;--
196037934;RU02013001000;г;Бирск;Район Бирский, Республика Башкортостан;Россия;450451-452474;1;--;Вт;--;Чт;--;--;--
196055860;RU63000001011;п;Береза;г. Самара, обл. Самарская;Россия;443901-443901;1;Пн;Вт;Ср;Чт;Пт;--;--
196055896;RU63000001012;п;Винтай;г. Самара, обл. Самарская;Россия;443902-443902;1;Пн;Вт;Ср;Чт;Пт;--;--
196055916;RU63000001013;с;Задельное;г. Самара, обл. Самарская;Россия;443902-443902;1;Пн;Вт;Ср;Чт;Пт;--;--
196056186;RU63000001019;п;Прибрежный;г. Самара, обл. Самарская;Россия;443902-443902;1;Пн;Вт;Ср;Чт;Пт;--;--
196056206;RU63002000001;с;Алексеевка;Район Алексеевский, обл. Самарская;Россия;446640-446640;1;--;--;Ср;--;--;--;--
196056212;RU63003000001;пгт;Безенчук;Район Безенчукский, обл. Самарская;Россия;443535-446254;1;--;Вт;--;--;Пт;--;--
196026292;RU20000001000;г;Грозный;Респ Чеченская;Россия;364000-366832;1;--;--;--;--;--;--;--
196026416;RU22015001000;г;Змеиногорск;Район Змеиногорский, край Алтайский;Россия;658473-658480;1;--;--;Ср;--;--;--;--
196026418;RU22000003000;г;Белокуриха;Край Алтайский;Россия;649770-659900;1;--;Вт;--;Чт;--;--;--
196038258;RU02028000001;с;Караидель;Район Караидельский, Республика Башкортостан;Россия;452360-452360;1;--;Вт;--;--;--;--;--
196038336;RU02000007000;г;Кумертау;Респ Башкортостан;Россия;453300-453883;1;--;Вт;--;Чт;--;--;--
196038758;RU02034000001;с;Кушнаренково;Район Кушнаренковский, Республика Башкортостан;Россия;452230-452251;1;--;Вт;--;Чт;--;--;--
196026702;RU22018001000;г;Камень-на-Оби;Край Алтайский;Россия;658700-658709;1;--;Вт;--;--;Пт;--;--
196026712;RU22000008000;г;Новоалтайск;Край Алтайский;Россия;658041-659087;1;Пн;Вт;Ср;Чт;Пт;--;--
196039140;RU02035001000;г;Мелеуз;Район Мелеузовский, Республика Башкортостан;Россия;453850-453854;1;--;Вт;--;--;Пт;--;--
196039508;RU02037000001;с;Мишкино;Район Мишкинский, Республика Башкортостан;Россия;452340-452340;1;--;Вт;--;--;--;--;--
196039604;RU02038000001;с;Киргиз-Мияки;Район Миякинский, Республика Башкортостан;Россия;452080-452080;1;--;--;Ср;--;--;--;--
196015412;RU27007001000;г;Вяземский;Район Вяземский, край Хабаровский;Россия;682950-682950;1;Пн;--;--;Чт;--;--;--
196028054;RU22000010000;г;Славгород;Край Алтайский;Россия;658821-658849;1;--;Вт;--;--;--;--;--
196028162;RU22000011000;г;Заринск;Край Алтайский;Россия;659070-659106;1;Пн;--;--;Чт;--;--;--
196039728;RU02041000001;с;Стерлибашево;Район Стерлибашевский, Республика Башкортостан;Россия;453180-453180;1;--;--;Ср;--;--;--;--
196039796;RU02003000069;д;Аскино;Район Архангельский, Республика Башкортостан;Россия;453032-453032;1;--;--;--;--;--;--;--
196039800;RU02004000001;с;Аскино;Район Аскинский, Республика Башкортостан;Россия;452880-452880;1;--;Вт;--;--;--;--;--
196039914;RU02015001000;г;Благовещенск;Район Благовещенский, Республика Башкортостан;Россия;453430-453580;1;Пн;Вт;--;Чт;--;--;--
196040186;RU02016000001;с;Буздяк;Район Буздякский, Республика Башкортостан;Россия;452709-452791;1;--;Вт;--;--;Пт;--;--
196040316;RU02017000001;с;Бураево;Район Бураевский, Республика Башкортостан;Россия;452960-452960;1;--;Вт;--;--;--;--;--
196056609;RU63000004000;г;Октябрьск;обл. Самарская;Россия;445241-445246;1;Пн;Вт;Ср;Чт;Пт;--;--
196056613;RU63000005000;г;Отрадный;обл. Самарская;Россия;374944-446452;1;--;Вт;--;Чт;--;--;--
196056623;RU63000006000;г;Чапаевск;обл. Самарская;Россия;443001-446230;1;--;Вт;--;--;Пт;--;--
